"id";"jahr";"papier";"block";"aufgabe";"titel";"teilaufgabe";"seite";"punkte";"stern";"hilfsmittel";"afb_amtlich";"leitidee";"thema";"typ";"typ_neben";"stichwoerter";"voraussetzungen";"format";"operator";"antwort";"material";"skizze";"kontext";"textumfang";"gegeben";"gesucht";"verfahren";"schritte";"zahlenraum";"einheiten";"abhaengig_von";"ergebnis";"zwischenergebnis";"niveau_geschaetzt";"fehlerquelle";"bemerkung"
"2022-OS-B1b";"2022";"OS";"Basis";"1";"Basisaufgaben";"b";"2";"1";"nein";"ja";"";"Gleichungen und Funktionen";"Zuordnungen proportional und antiproportional";"Proportionale Zuordnung Dreisatz";"";"Dreisatz|Preis|Kilogramm|proportional";"";"Kurzantwort";"Geben Sie an";"Zahl";"keins";"keine";"Einkauf/Markt";"kurz";"3 kg Äpfel kosten 4,80 €";"Preis für 5 kg";"4,80 : 3 = 1,60 € je kg, mal 5";"2";"dezimal";"kg|€";"";"8,00 €";"1,60 € je kg";"I";"4,80 + 2 · 1,60 falsch addieren oder 4,80 · 5 rechnen";""
"2022-OS-B1c";"2022";"OS";"Basis";"1";"Basisaufgaben";"c";"2";"1";"nein";"ja";"";"Gleichungen und Funktionen";"Lineare Gleichungen";"Lösung durch Einsetzen prüfen";"";"Gleichung|Einsetzen|Lösung|beide Seiten";"";"Ankreuzen";"Kreuzen Sie an";"Kreuz";"keins";"keine";"ohne";"kurz";"5 − 2x = 3x − 25; Optionen x = 2, 4, 6, 8";"die Lösung";"Werte einsetzen oder umformen: 30 = 5x";"2";"ganz|negativ";"";"";"x = 6";"beide Seiten −7";"I";"Vorzeichenfehler beim Umformen (5x = −20)";"Typ steht in typen.csv unter Quadratische Gleichungen, Zeile unter Lineare Gleichungen"
"2022-OS-B1d";"2022";"OS";"Basis";"1";"Basisaufgaben";"d";"2";"1";"nein";"ja";"";"Daten und Zufall";"Kenngrößen";"Fehlenden Wert aus Mittelwert bestimmen";"";"Mittelwert|Temperatur|fehlender Wert|Woche";"Mittelwert als Summe durch Anzahl";"Eintragen";"Ergänzen Sie";"Zahl";"Tabelle";"Tabelle Montag bis Sonntag mit 21 °C, 20 °C, 19 °C, 22 °C, 20 °C, leer, 20 °C";"Wetter";"kurz";"sechs Tageswerte 21, 20, 19, 22, 20, 20 °C; Wochendurchschnitt 20 °C";"fehlender Samstagswert";"7 · 20 = 140; 140 − 122";"2";"ganz";"°C";"";"18 °C";"Summe der sechs Werte 122";"II";"20 °C eintragen (Durchschnitt mit Einzelwert verwechseln)";""
"2022-OS-B1e";"2022";"OS";"Basis";"1";"Basisaufgaben";"e";"2";"1";"nein";"ja";"";"Größen und Messen";"Flächeninhalt und Umfang";"Flächenformel Dreieck angeben";"";"rechtwinkliges Dreieck|Flächeninhalt|Formel|Katheten";"";"Kurzantwort";"Geben Sie an";"Term";"Figur";"rechtwinkliges Dreieck, rechter Winkel links unten, senkrechte Kathete d, waagerechte Kathete e, Hypotenuse c";"ohne";"kurz";"rechtwinkliges Dreieck mit Katheten d und e, Hypotenuse c";"Gleichung für den Flächeninhalt";"Katheten sind Grundseite und Höhe";"0";"ganz";"";"";"A = d · e : 2";"";"I";"Hypotenuse c in die Formel nehmen";""
"2022-OS-B1f";"2022";"OS";"Basis";"1";"Basisaufgaben";"f";"2";"1";"nein";"ja";"";"Zahlen und Operationen";"Prozentrechnung";"Bruch in Prozent umwandeln";"";"jeder fünfte|Prozent|Bruch|Taschengeld";"";"Ankreuzen";"Kreuzen Sie an";"Kreuz";"keins";"keine";"Taschengeld";"kurz";"jeder fünfte Jugendliche; Optionen 5 %, 20 %, 25 %, 50 %";"Anteil in Prozent";"1/5 = 20/100";"1";"Bruch|Prozent";"";"";"20 %";"";"I";"5 % wählen (Nenner als Prozent lesen)";""
"2022-OS-B1g";"2022";"OS";"Basis";"1";"Basisaufgaben";"g";"3";"1";"nein";"ja";"";"Größen und Messen";"Satz des Pythagoras";"Satz des Pythagoras formulieren";"";"Pythagoras|Kathetenquadrate|Hypotenuse|Aussage";"";"Ankreuzen";"Kreuzen Sie an";"Kreuz";"keins";"keine";"ohne";"kurz";"drei Aussagen: Dem rechten Winkel liegt eine Kathete gegenüber; c = a + b; Die Summe der Flächeninhalte der Kathetenquadrate ist gleich dem Flächeninhalt des Hypotenusenquadrates";"die im rechtwinkligen Dreieck gültige Aussage";"Satz des Pythagoras erkennen";"0";"ganz";"";"";"Die Summe der Flächeninhalte der Kathetenquadrate ist gleich dem Flächeninhalt des Hypotenusenquadrates";"";"I";"c = a + b als Kurzform des Satzes ansehen";""
"2022-OS-B1h";"2022";"OS";"Basis";"1";"Basisaufgaben";"h";"3";"1";"nein";"ja";"";"Größen und Messen";"Einheiten umrechnen";"Portionen aus Gesamtmenge berechnen";"";"Liter|Milliliter|Gläser|Division";"1 l = 1000 ml";"Kurzantwort";"Geben Sie an";"Zahl";"keins";"keine";"Trinken/Alltag";"kurz";"1,5 l Wasser am Tag; Glas 300 ml";"Anzahl voller Gläser";"1500 : 300";"2";"dezimal|ganz";"l|ml";"";"5 Gläser";"1,5 l = 1500 ml";"I";"1,5 l als 150 ml umrechnen";""
"2022-OS-B1i";"2022";"OS";"Basis";"1";"Basisaufgaben";"i";"3";"1";"nein";"ja";"";"Raum und Form";"Symmetrie und Abbildungen";"Symmetrieachsen bestimmen";"";"Symmetrieachse|gleichschenkliges Trapez|Anzahl";"";"Ankreuzen";"Kreuzen Sie an";"Kreuz";"Figur";"graues gleichschenkliges Trapez, breite Seite unten; Ankreuzfelder 0 bis 5";"ohne";"kurz";"gleichschenkliges Trapez; Optionen 0 bis 5";"Anzahl der Symmetrieachsen";"nur die Mittelsenkrechte der parallelen Seiten";"0";"ganz";"";"";"1";"";"I";"2 wählen (waagerechte Achse wie beim Rechteck)";""
"2022-OS-B1j";"2022";"OS";"Basis";"1";"Basisaufgaben";"j";"3";"1";"nein";"ja";"";"Zahlen und Operationen";"Potenzen und Wurzeln";"Zahlen in verschiedenen Darstellungen vergleichen";"";"negativer Exponent|Potenz|Dezimalzahl|Vergleichszeichen";"2⁻⁵ = 1 : 2⁵";"Eintragen";"Setzen Sie ein";"Zahl";"keins";"keine";"ohne";"kurz";"2⁻⁵ und 0,25; Kästchen für <, =, >";"Vergleichszeichen";"2⁻⁵ = 1/32 = 0,03125";"1";"Potenz|dezimal|Bruch";"";"";"2⁻⁵ < 0,25";"2⁻⁵ = 0,03125";"I";"2⁻⁵ = −32 oder = 0,25 (mit 2⁻² verwechseln)";""
"2021-OS-B1a";"2021";"OS";"Basis";"1";"Basisaufgaben";"a";"2";"1";"nein";"ja";"";"Größen und Messen";"Einheiten umrechnen";"Uhrzeit aus Startzeit und Dauer berechnen";"";"Uhrzeit|Dauer|Fahrplan|Zeitrechnung";"Stunden und Minuten addieren, Übertrag bei 60 min";"Kurzantwort";"Geben Sie an";"Zahl";"keins";"keine";"Reise/Bahn";"kurz";"Abfahrt 11:38 Uhr; Fahrtdauer 2 h 35 min";"Ankunftszeit";"11:38 + 2 h = 13:38, + 35 min = 14:13";"2";"ganz";"h|min|Uhr";"";"14:13 Uhr";"";"I";"38 + 35 = 73 min ohne Übertrag (13:73 Uhr)";""
"2021-OS-B1b";"2021";"OS";"Basis";"1";"Basisaufgaben";"b";"2";"1";"nein";"ja";"";"Zahlen und Operationen";"Brüche und Dezimalzahlen";"Bruchteil einer Fläche bestimmen";"";"Bruch|Anteil|Rechteck|Kästchen";"";"Zeichnen";"Kennzeichnen Sie";"Grafik";"Figur";"Rechteck aus 8 gleich großen Kästchen, 4 nebeneinander, 2 übereinander, leer";"ohne";"kurz";"Rechteck aus 4 × 2 = 8 gleichen Kästchen; Anteil 3/8";"3/8 des Rechtecks markieren";"8 Kästchen entsprechen dem Ganzen, 3 davon färben";"1";"Bruch";"";"";"3 beliebige der 8 Kästchen markiert";"";"I";"3 von 4 Spalten färben (3/4)";""
"2021-OS-B1c";"2021";"OS";"Basis";"1";"Basisaufgaben";"c";"2";"1";"nein";"ja";"";"Zahlen und Operationen";"Prozentrechnung";"Prozentwert berechnen";"";"Prozent|Rabatt|Ersparnis|Prozentwert";"";"Ankreuzen";"Kreuzen Sie an";"Kreuz";"keins";"keine";"Einkauf/Rabatt";"kurz";"Fahrrad 550 €; 20 % Rabatt bei Barzahlung; Optionen 100 €, 440 €, 110 €, 660 €";"Ersparnis";"550 · 0,2";"1";"ganz|Prozent";"€";"";"110 €";"";"I";"440 € (Restpreis) statt Ersparnis ankreuzen";""
"2021-OS-B1d";"2021";"OS";"Basis";"1";"Basisaufgaben";"d";"2";"1";"nein";"ja";"";"Gleichungen und Funktionen";"Quadratische Funktionen";"Scheitelpunkt ablesen";"";"Parabel|Scheitelpunkt|Koordinaten ablesen|Normalparabel";"";"Ankreuzen";"Kreuzen Sie an";"Kreuz";"Koordinatensystem";"Koordinatensystem x von −4 bis 2, y von −2 bis 3, Gitter 0,5, Achsen bei ganzen Zahlen beschriftet; nach oben geöffnete Normalparabel mit Scheitel (−2|−1), Nullstellen −3 und −1, y-Achse bei 3 geschnitten";"ohne";"kurz";"Graph einer Normalparabel mit Scheitel (−2|−1); Optionen S(−1|−2), S(−1|2), S(−2|−1), S(2|−1)";"Scheitelpunkt";"tiefsten Punkt des Graphen ablesen, x zuerst";"0";"negativ";"";"";"S(−2|−1)";"";"I";"Koordinaten vertauschen (S(−1|−2))";""
"2021-OS-B1e";"2021";"OS";"Basis";"1";"Basisaufgaben";"e";"2";"1";"nein";"ja";"";"Gleichungen und Funktionen";"Lineare Gleichungen";"Term zu Sachtext zuordnen";"";"Gleichung aufstellen|Fünffaches|vermindert um|Sachtext";"";"Ankreuzen";"Kreuzen Sie an";"Kreuz";"keins";"keine";"ohne";"kurz";"Text: das Fünffache einer Zahl vermindert um 4 ist gleich 36; Optionen 5x = −4 + 36, 5 − 4x = 36, 5x − 4 = 36, 36 − 4 = 5x";"passende Gleichung";"Fünffaches → 5x, vermindert um 4 → − 4, ist gleich → = 36";"0";"ganz";"";"";"5x − 4 = 36";"";"I";"Reihenfolge der Operationen (5 − 4x) oder Vorzeichen (36 − 4 = 5x)";"Typ-Definition nennt Term; hier eine Gleichung, gleiche Fertigkeit (Sprache in Symbole übersetzen)"
"2021-OS-B1f";"2021";"OS";"Basis";"1";"Basisaufgaben";"f";"3";"1";"nein";"ja";"";"Daten und Zufall";"Kenngrößen";"Arithmetisches Mittel berechnen";"";"Durchschnitt|Mittelwert|Weitsprung|Dezimalzahlen";"";"Kurzantwort";"Geben Sie an";"Zahl";"keins";"keine";"Sport";"kurz";"Weiten 4,08 m, 3,88 m, 3,92 m, 4,12 m";"durchschnittliche Weite";"(4,08 + 3,88 + 3,92 + 4,12) : 4 = 16 : 4";"2";"dezimal";"m";"";"4,00 m";"Summe 16,00 m";"I";"Summe nicht durch die Anzahl teilen; Median statt Mittel";""
"2021-OS-B1g";"2021";"OS";"Basis";"1";"Basisaufgaben";"g";"3";"1";"nein";"ja";"";"Zahlen und Operationen";"Rationale Zahlen rechnen";"Termwert berechnen";"";"Term|Einsetzen|negative Zahlen|Bruchterm";"Division mit negativen Zahlen";"Kurzantwort";"Bestimmen Sie";"Zahl";"keins";"keine";"ohne";"kurz";"Term (a + b)/c; a = 8, b = −1, c = −2";"Wert des Terms";"(8 + (−1)) : (−2) = 7 : (−2)";"2";"negativ|dezimal";"";"";"−3,5";"Zähler 7";"I";"Vorzeichen: 7 : 2 = 3,5 ohne Minus; 8 + 1 = 9";""
"2021-OS-B1h";"2021";"OS";"Basis";"1";"Basisaufgaben";"h";"3";"1";"nein";"ja";"";"Größen und Messen";"Satz des Pythagoras";"Pythagoras Gleichung zuordnen";"";"Pythagoras|Hypotenuse|Formel|rechtwinkliges Dreieck";"";"Ankreuzen";"Kreuzen Sie an";"Kreuz";"Figur";"rechtwinkliges Dreieck, rechter Winkel (Punkt) rechts unten zwischen den Seiten x (unten) und y (rechts, steil), Hypotenuse z links oben; Ecken unbeschriftet; Skizze nicht maßstabsgerecht";"ohne";"kurz";"rechtwinkliges Dreieck mit Katheten x, y und Hypotenuse z; Optionen z = √(x² − y²), z = √(x² + y²), z = √(y² − x²), z = y² + x²";"Formel für z";"z ist Hypotenuse, also z² = x² + y², Wurzel ziehen";"0";"Wurzel";"";"";"z = √(x² + y²)";"";"I";"z = y² + x² (Wurzel vergessen)";""
"2021-OS-B1i";"2021";"OS";"Basis";"1";"Basisaufgaben";"i";"3";"1";"nein";"ja";"";"Raum und Form";"Ebene Figuren und Winkel";"Winkel im Trapez berechnen";"";"Trapez|Winkelsumme|Nebenwinkel|fehlender Winkel";"";"Kurzantwort";"Bestimmen Sie";"Zahl";"Figur";"Trapez, lange Seite oben, kurze Seite unten, beide Schenkel nach innen geneigt; Winkel α oben links, 50° oben rechts, 140° unten links, 130° unten rechts; Skizze nicht maßstabsgerecht";"ohne";"kurz";"Viereck (Trapez) mit den Innenwinkeln α, 50°, 140°, 130°";"α";"Winkelsumme 360°: α = 360° − 50° − 140° − 130°; alternativ Nebenwinkel am Schenkel: α = 180° − 140°";"1";"ganz";"°";"";"α = 40°";"";"I";"Winkelsumme 180° verwenden";""
"2021-OS-B1j";"2021";"OS";"Basis";"1";"Basisaufgaben";"j";"3";"1";"nein";"ja";"";"Raum und Form";"Symmetrie und Abbildungen";"Symmetrieachsen bestimmen";"";"Symmetrieachse|Quadrat|Anzahl|Diagonale";"";"Ankreuzen";"Kreuzen Sie an";"Kreuz";"Figur";"graues Quadrat; Ankreuzfelder 0 bis 5";"ohne";"kurz";"Quadrat; Optionen 0 bis 5";"Anzahl der Symmetrieachsen";"zwei Mittelsenkrechten und zwei Diagonalen";"0";"ganz";"";"";"4";"";"I";"2 (Diagonalen vergessen)";""
"2020-OS-B1a";"2020";"OS";"Basis";"1";"Basisaufgaben";"a";"2";"1";"nein";"ja";"";"Zahlen und Operationen";"Prozentrechnung";"Bruch in Prozent umwandeln";"";"Prozent|Anteil|von Hundert|Aussage wählen";"";"Ankreuzen";"Kreuzen Sie an";"Kreuz";"keins";"keine";"Forst/Garten";"kurz";"Aussage: nur 4 % der Bäume wachsen nicht an; Optionen: 4 von 10 Bäumen wachsen nicht an; jeder 4. Baum wächst nicht an; 4 von 100 Bäumen wachsen nicht an";"die zur Prozentangabe passende Aussage";"4 % = 4 von 100";"0";"Prozent";"";"";"4 von 100 Bäumen wachsen nicht an";"";"I";"4 % als „jeder 4.“ (25 %) lesen";"Richtung Prozent → Anteil; Typ-Definition nennt Anteil → Prozent, Umbenennung im Bericht vorgeschlagen"
"2020-OS-B1b";"2020";"OS";"Basis";"1";"Basisaufgaben";"b";"2";"1";"nein";"ja";"";"Raum und Form";"Koordinaten und Zeichnen";"Lage eines Punktes zu den Achsen erkennen";"";"Koordinaten|x-Achse|y-Koordinate null|Punkt";"";"Ankreuzen";"Kreuzen Sie an";"Kreuz";"keins";"keine";"ohne";"kurz";"Punkte A(3|2), B(0|2), C(−3|−2), D(3|0); genau einer liegt auf der x-Achse";"Punkt auf der x-Achse";"auf der x-Achse ist y = 0";"0";"ganz|negativ";"";"";"D(3|0)";"";"I";"B(0|2) wählen (x = 0 mit y = 0 verwechseln)";""
"2020-OS-B1c";"2020";"OS";"Basis";"1";"Basisaufgaben";"c";"2";"1";"nein";"ja";"";"Größen und Messen";"Trigonometrie im rechtwinkligen Dreieck";"Winkelfunktion Seitenverhältnis angeben";"";"Tangens|Gegenkathete|Ankathete|Seitenverhältnis";"";"Kurzantwort";"Geben Sie an";"Term";"Figur";"rechtwinkliges Dreieck, rechter Winkel (Punkt) oben zwischen den Seiten s (links) und r (rechts); Winkel α unten links zwischen s und t; t unten (Hypotenuse); Ecken unbeschriftet";"ohne";"kurz";"rechtwinkliges Dreieck mit Katheten s (an α) und r (gegenüber α), Hypotenuse t";"Gleichung für tan α";"tan = Gegenkathete durch Ankathete";"0";"ganz";"";"";"tan α = r/s";"";"I";"r/t (Sinus) oder s/r (Kehrwert)";""
"2020-OS-B1d";"2020";"OS";"Basis";"1";"Basisaufgaben";"d";"2";"1";"nein";"ja";"";"Größen und Messen";"Flächeninhalt und Umfang";"Quadratseite aus Fläche berechnen";"";"Quadrat|Flächeninhalt|Wurzel|Seitenlänge";"";"Kurzantwort";"Notieren Sie";"Zahl";"keins";"keine";"ohne";"kurz";"Flächeninhalt eines Quadrats 36 cm²";"Seitenlänge";"a = √36";"1";"ganz|Wurzel";"cm|cm²";"";"6 cm";"";"I";"36 : 4 = 9 cm (Umfang-Logik)";""
"2020-OS-B1e";"2020";"OS";"Basis";"1";"Basisaufgaben";"e";"2";"1";"nein";"ja";"";"Gleichungen und Funktionen";"Lineare Gleichungen";"Lineare Gleichung lösen";"";"Klammer|Gleichung lösen|Äquivalenzumformung";"";"Kurzantwort";"Geben Sie an";"Zahl";"keins";"keine";"ohne";"kurz";"Gleichung 2(x − 4) = 6";"Lösung x";"x − 4 = 3 oder 2x − 8 = 6";"2";"ganz";"";"";"x = 7";"";"I";"Klammer nur teilweise auflösen (2x − 4 = 6, x = 5)";""
"2020-OS-B1f";"2020";"OS";"Basis";"1";"Basisaufgaben";"f";"2";"1";"nein";"ja";"";"Zahlen und Operationen";"Brüche und Dezimalzahlen";"Mitte zweier Zahlen bestimmen";"";"Dezimalzahlen|negative Zahlen|Zahlenstrahl|Mitte";"";"Kurzantwort";"Geben Sie an";"Zahl";"keins";"keine";"ohne";"kurz";"Zahlen −0,6 und −0,5";"Zahl genau in der Mitte";"Mittelwert (−0,6 + (−0,5)) : 2 oder Zahlenstrahl mit Hundertsteln";"1";"dezimal|negativ";"";"";"−0,55";"";"I";"−0,65 oder −0,45 (falsche Richtung); Vorzeichen weglassen";""
"2020-OS-B1g";"2020";"OS";"Basis";"1";"Basisaufgaben";"g";"3";"1";"nein";"ja";"";"Raum und Form";"Ebene Figuren und Winkel";"Winkel an geschnittenen Parallelen bestimmen";"";"Parallelen|Stufenwinkel|Wechselwinkel|Scheitelwinkel";"";"Kurzantwort";"Geben Sie an";"Zahl";"Figur";"zwei parallele Geraden g (oben) und h (unten), eine Transversale von oben links nach unten rechts; α am Schnittpunkt mit g links oberhalb von g; 74° am Schnittpunkt mit h rechts unterhalb von h; Skizze nicht maßstabsgerecht";"ohne";"kurz";"g ∥ h, Transversale; Winkel 74° an h (rechts unten), α an g (links oben)";"α";"α ist Scheitelwinkel zum Stufenwinkel von 74° (Wechselwinkel an Parallelen)";"0";"ganz";"°";"";"α = 74°";"";"I";"180° − 74° = 106° (Nebenwinkel)";""
"2020-OS-B1h";"2020";"OS";"Basis";"1";"Basisaufgaben";"h";"3";"1";"nein";"ja";"";"Zahlen und Operationen";"Potenzen und Wurzeln";"Exponent einer Potenz bestimmen";"";"Potenz|Exponent|Zweierpotenz";"";"Kurzantwort";"Geben Sie an";"Zahl";"keins";"keine";"ohne";"kurz";"Gleichung 2^x = 16";"x";"2 · 2 · 2 · 2 = 16";"1";"ganz|Potenz";"";"";"x = 4";"";"I";"x = 8 (16 : 2)";""
"2020-OS-B1i";"2020";"OS";"Basis";"1";"Basisaufgaben";"i";"3";"1";"nein";"ja";"";"Raum und Form";"Ebene Figuren und Winkel";"Dreiecksungleichung anwenden";"";"Dreiecksungleichung|Seitenlängen|Vergleichszeichen";"";"Ankreuzen";"Kreuzen Sie an";"Kreuz";"keins";"keine";"ohne";"kurz";"Dreieck ABC mit a = 10 cm; Optionen b + c > 10 cm, b + c = 10 cm, b + c < 10 cm";"richtige Aussage über b + c";"Summe zweier Seiten ist größer als die dritte";"0";"ganz";"cm";"";"b + c > 10 cm";"";"I";"Gleichheit wählen (entartetes Dreieck)";""
"2020-OS-B1j";"2020";"OS";"Basis";"1";"Basisaufgaben";"j";"3";"1";"nein";"ja";"";"Größen und Messen";"Trigonometrie im rechtwinkligen Dreieck";"Trigonometrische Gleichung nach Seite umstellen";"";"Sinus|Gleichung umstellen|sin 30°|Hypotenuse";"sin 30° = 0,5 kennen oder mit Taschenrechner bestimmen";"Kurzantwort";"Geben Sie an";"Zahl";"keins";"keine";"ohne";"kurz";"Gleichung sin 30° = 7/x";"x";"x = 7 : sin 30° = 7 : 0,5";"2";"ganz|dezimal";"";"";"x = 14";"";"I";"x = 7 · sin 30° = 3,5 (falsch umgestellt)";"keine Figur; rein algebraisches Umstellen"
"2019-OS-B1a";"2019";"OS";"Basis";"1";"Basisaufgaben";"a";"2";"1";"nein";"ja";"";"Raum und Form";"Ebene Figuren und Winkel";"Winkel über Scheitel- oder Nebenwinkel bestimmen";"";"Scheitelwinkel|Dreieck|verlängerte Seiten|Winkel angeben";"";"Kurzantwort";"Geben Sie an";"Zahl";"Figur";"Dreieck mit Spitze oben links (Winkel 65°), Grundseite waagerecht, rechte Ecke mit Innenwinkel β; die Grundseite und die obere Seite sind über die rechte Ecke hinaus gestrichelt verlängert, zwischen den Verlängerungen steht 35°; Skizze nicht maßstabsgerecht";"ohne";"kurz";"Dreieck mit Innenwinkel 65° an der oberen Ecke; an der rechten Ecke sind zwei Seiten verlängert, der Winkel zwischen den Verlängerungen beträgt 35°; β ist der Innenwinkel an dieser Ecke";"β";"β und 35° sind Scheitelwinkel, also gleich groß; 65° wird nicht gebraucht";"0";"ganz";"°";"";"β = 35°";"";"I";"β = 180° − 65° − 35° = 80° rechnen (35° als Innenwinkel deuten)";""
"2019-OS-B1b";"2019";"OS";"Basis";"1";"Basisaufgaben";"b";"2";"1";"nein";"ja";"";"Größen und Messen";"Einheiten umrechnen";"Größen vergleichen";"";"Meter|Zentimeter|Vergleichszeichen";"";"Eintragen";"Setzen Sie ein";"Term";"keins";"keine";"ohne";"kurz";"0,06 m □ 60 cm, Zeichen <, > oder =";"richtiges Zeichen";"0,06 m = 6 cm < 60 cm";"1";"dezimal";"m|cm";"";"<";"";"I";"0,06 m als 60 cm lesen und = setzen";""
"2019-OS-B1c";"2019";"OS";"Basis";"1";"Basisaufgaben";"c";"2";"1";"nein";"ja";"";"Zahlen und Operationen";"Brüche und Dezimalzahlen";"Bruchteil einer Fläche bestimmen";"";"Kreis|Sektoren|Anteil|Bruch";"ungleiche Sektoren auf ein gemeinsames Maß bringen";"Ankreuzen";"Kreuzen Sie an";"Kreuz";"Figur";"Kreis, durch Linien vom Mittelpunkt in sieben Sektoren geteilt: fünf Sektoren zu 60° (oben, oben links, unten links, unten rechts, oben rechts) und zwei zu 30° (beide unten, links und rechts der senkrechten Linie nach unten); grau markiert sind der obere 60°-Sektor und der rechte untere 30°-Sektor; darunter vier Ankreuzfelder mit 3/7, 3/5, 3/12, 5/7";"ohne";"kurz";"Kreis mit fünf Sektoren zu 60° und zwei zu 30°; markiert ein 60°- und ein 30°-Sektor; Optionen 3/7, 3/5, 3/12, 5/7";"markierter Anteil";"kleinstes Maß 30°, der Kreis hat 12 solche Teile, markiert sind 2 + 1 = 3";"1";"Bruch";"";"";"3/12";"";"II";"Sektoren zählen (3 von 7) ohne auf die Größe zu achten";"Sektorwinkel am Bild geschätzt (60° und 30°); Anteil 3/12 passt zu einer Option"
"2019-OS-B1d";"2019";"OS";"Basis";"1";"Basisaufgaben";"d";"2";"1";"nein";"ja";"";"Zahlen und Operationen";"Potenzen und Wurzeln";"Zahlen in verschiedenen Darstellungen vergleichen";"";"Potenzen|Vergleich|größte Zahl";"Potenzwert berechnen";"Eintragen";"Unterstreichen Sie";"Zahl";"keins";"keine";"ohne";"kurz";"4³, 8⁴, 2⁸";"größte Zahl";"Potenzen ausrechnen: 64, 4096, 256";"3";"Potenz";"";"";"8⁴";"4³ = 64, 8⁴ = 4096, 2⁸ = 256";"I";"größte Basis oder größten Exponenten wählen, statt zu rechnen (2⁸)";""
"2019-OS-B1e";"2019";"OS";"Basis";"1";"Basisaufgaben";"e";"2";"1";"nein";"ja";"";"Größen und Messen";"Flächeninhalt und Umfang";"Flächenformel Rechteck angeben";"";"Rechteck|zusammengesetzt|Flächeninhalt|Term";"";"Kurzantwort";"Geben Sie an";"Term";"Figur";"liegendes Rechteck, durch eine senkrechte Linie in zwei Teile geteilt: linker Teil schraffiert mit Breite a, rechter Teil kariert mit Breite b, gemeinsame Höhe c rechts beschriftet";"ohne";"kurz";"Rechteck aus zwei nebeneinanderliegenden Teilrechtecken mit Breiten a und b und Höhe c";"Gleichung für den Flächeninhalt der gesamten Fläche";"Gesamtbreite a + b mal Höhe c, oder Summe der Teilflächen";"0";"ganz";"";"";"A = (a + b) · c (oder A = a · c + b · c)";"";"I";"A = a · b · c oder nur a · c angeben";""
"2019-OS-B1f";"2019";"OS";"Basis";"1";"Basisaufgaben";"f";"2";"1";"nein";"ja";"";"Raum und Form";"Körper, Netze, Schrägbilder";"Kantenzahl eines Körpers angeben";"";"quadratische Pyramide|Kanten|Anzahl";"";"Kurzantwort";"Geben Sie an";"Zahl";"keins";"keine";"ohne";"kurz";"quadratische Pyramide";"Anzahl der Kanten";"4 Grundkanten + 4 Seitenkanten";"1";"ganz";"";"";"8";"";"I";"5 (Ecken) oder 4 (nur Seitenkanten) angeben";""
"2019-OS-B1g";"2019";"OS";"Basis";"1";"Basisaufgaben";"g";"3";"1";"nein";"ja";"";"Daten und Zufall";"Wahrscheinlichkeit einstufig";"Zufallsgerät zu Wahrscheinlichkeit entwerfen";"";"Urne|Baumdiagramm|Anteil|Kugeln ergänzen";"Anteil in Anzahl umrechnen";"Zeichnen";"Zeichnen Sie ein";"Grafik";"Figur|Diagramm";"links ein Gefäß (Zylinder von vorn) mit vier schwarzen Kugeln am Boden; rechts einstufiges Baumdiagramm mit zwei Ästen: oben 2/3 zu schwarzer Kugel, unten 1/3 zu weißer Kugel";"Glücksspiel";"mittel";"Gefäß mit 4 schwarzen Kugeln (gezeichnet) und unbekannt vielen weißen; Baumdiagramm: P(schwarz) = 2/3, P(weiß) = 1/3";"fehlende weiße Kugeln einzeichnen";"4 schwarze sind 2/3, also 6 Kugeln insgesamt, 2 weiße";"2";"Bruch";"";"";"2 weiße Kugeln";"6 Kugeln insgesamt";"II";"4 weiße zeichnen (Hälfte) oder 1 weiße (1/3 von 4 abgerundet)";"einstufiges Baumdiagramm; Typ steht in typen.csv unter Wahrscheinlichkeit mehrstufig"
"2019-OS-B1h";"2019";"OS";"Basis";"1";"Basisaufgaben";"h";"3";"1";"nein";"ja";"";"Größen und Messen";"Trigonometrie im rechtwinkligen Dreieck";"Winkelfunktion Seitenverhältnis angeben";"";"Sinus|Gegenkathete|Hypotenuse|rechtwinkliges Dreieck";"";"Kurzantwort";"Geben Sie an";"Term";"Figur";"rechtwinkliges Dreieck, rechter Winkel an der oberen Ecke (Punkt markiert), α an der linken unteren Ecke; Seite s von links unten zur Spitze, Seite r von der Spitze nach rechts unten, Grundseite t unten (Hypotenuse)";"ohne";"kurz";"rechtwinkliges Dreieck mit rechtem Winkel gegenüber der Seite t; α liegt zwischen s und t; r liegt α gegenüber";"Gleichung für sin α";"Gegenkathete r durch Hypotenuse t";"0";"ganz";"";"";"sin α = r/t";"";"I";"s/t (Ankathete) oder r/s (Tangens) angeben";""
"2019-OS-B1i";"2019";"OS";"Basis";"1";"Basisaufgaben";"i";"3";"1";"nein";"ja";"";"Daten und Zufall";"Kenngrößen";"Spannweite berechnen";"";"Spannweite|Maximum|Minimum|Datenliste";"";"Kurzantwort";"Geben Sie an";"Zahl";"keins";"keine";"Sport/Weitsprung";"kurz";"sechs Werte 9,7 m; 9,9 m; 9,6 m; 9,5 m; 9,8 m; 9,7 m";"Spannweite";"9,9 − 9,5";"1";"dezimal";"m";"";"0,4 m";"";"I";"Spannweite als Intervall 9,5 m bis 9,9 m angeben oder Mittelwert bilden";""
